,Date,Hour,Minute,Average Price,Pseudo-Log-Return,Direction,Standard Deviation,Trend Indicator
54,20201015,1,24,119.9233921029290,0.001115563844644290,1,0.0008086581081052180,0.003034582957554250
55,20201015,1,25,119.91672527812100,-5.5593908826701E-05,1,0.0006333156099492810,0.0005788358691558960
56,20201015,1,26,119.7827053238690,-0.0011182335133757000,1,0.0018473492166265500,-0.0028407430788440900
57,20201015,1,27,119.6128277866660,-0.0014192208476844200,1,0.0010893956026706700,0.00011160292211639900
58,20201015,1,28,119.66906210073600,0.0004700256683216610,1,0.0010146081644397400,0.002628330485246710
59,20201015,1,29,119.55839675236900,-0.0009251894142225940,1,0.000388589591551254,-0.0026458714450065000
60,20201015,1,30,119.56154909999900,2.63662457671288E-05,1,5.02914048600271E-05,-9.10011136678022E-05
61,20201015,1,31,119.61216261193900,0.0004232364195306820,1,0.0002503034837701590,0.001596284728794120
62,20201015,1,32,119.49142321343000,-0.0010099339025346800,1,0.00046917145893098800,-0.003693881642732210
63,20201015,1,33,119.39260200951900,-0.0008273572036126000,0,0.00040477761494747300,-0.0006168919350934280
64,20201015,1,34,119.36500465587100,-0.00023117465580657600,0,0.0008120031547825640,0.0013825756791214100
65,20201015,1,35,119.30822595419900,-0.0004757860996633670,0,0.0012338333529591000,-0.002717864173120510
66,20201015,1,36,119.19354646090700,-0.0009616658272086910,0,0.0008854130071831460,-0.0013816737872805600
67,20201015,1,37,119.21983953824000,0.00022056712402562800,0,0.0013194225928236000,0.0017552969479433600
68,20201015,1,38,119.40111531696700,0.0015193620670075300,1,0.00017007487906249800,0.0037340128701676200
69,20201015,1,39,119.36718599779600,-0.00028420287963903900,1,0.0024163276656770900,0.0014239152393470600
70,20201015,1,40,119.50654742857200,0.001166821019525700,1,0.0010678692097181300,0.0032482423152955900
71,20201015,1,41,119.49674963157800,-8.19888019947257E-05,1,0.0013363551019827600,0.0028682625733274300
72,20201015,1,42,119.52248149931200,0.00021531211285363800,1,0.002427962677071950,-0.0004603727696305330
73,20201015,1,43,119.22192818574400,-0.0025177843765069600,1,0.0007936022805971980,-0.004358239145555330
74,20201015,1,44,119.21752086864400,-3.69680194927113E-05,1,0.0007484471556391640,-0.00031586453506204900
75,20201015,1,45,119.09373240740600,-0.001038880629171680,0,7.48881749435406E-05,0.0005029269900086380
76,20201015,1,46,119.14300768796000,0.0004136665170637600,0,0.0013550407601559900,0.001463607296126020
77,20201015,1,47,119.20149035964100,0.0004907406995666720,0,0.0006371764299666850,0.0005705246136727570
78,20201015,1,48,119.19087875243600,-8.9026400056369E-05,0,0.001967399601669920,0.0017220980540026900
79,20201015,1,49,119.18986204334400,-8.5301278049954E-06,0,0.000749941765096164,-0.00014213352758496200
80,20201015,1,50,119.26541965478800,0.0006337256481359080,0,0.002465366172616100,0.00397380271574876
81,20201015,1,51,119.38589650025800,0.0010096475279963700,0,0.0014542709880324400,0.00245215535403355
82,20201015,1,52,119.44330886153800,0.00048078175614740800,0,0.0009101951241711820,0.001417063570202080
83,20201015,1,53,119.39991003484200,-0.0003634084934391880,0,0.001058302271468290,0.00023313355690060700
84,20201015,1,54,119.41439256917000,0.00012128699317770500,0,0.00024440095155269000,-0.0014028307043750000
85,20201015,1,55,119.33835385208000,-0.0006369662406031650,0,0.0003232547800534620,-0.00037847565403309000
86,20201015,1,56,119.38520831331100,0.0003925415774457260,0,0.0028101132436479400,0.0047459085926356300
87,20201015,1,57,119.64269995272000,0.002154491003824260,1,0.0014633903386244900,0.0016410958748121400
88,20201015,1,58,119.78126570266600,0.0011574928603153000,1,0.0019400677432106400,-0.0012219996810687000
89,20201015,1,59,119.6750935082870,-0.0008867770451903570,1,0.0017451238580979400,0.0005259509744520100
90,20201015,2,0,119.73910701058200,0.0005347511023314770,1,0.0006658958346106950,0.0010852521796821500
91,20201015,2,1,119.76166629834300,0.0001883859289124600,1,0.0037450998699659400,-0.003812481189311260
92,20201015,2,2,119.45930554979300,-0.0025278796188006300,0,0.0013278725099967600,-0.0018017146193576900
93,20201015,2,3,119.26886539721600,-0.0015954563905662400,0,0.0006442087294777320,0.0005015117884227330
94,20201015,2,4,119.35757732371800,0.0007435213765649710,0,0.00049318240568719,-0.00020923752365773000
95,20201015,2,5,119.37546351243000,0.00014984259139705400,0,0.0006948309679318080,0.0011309740249616300
96,20201015,2,6,119.40757385924200,0.0002689499837087440,0,0.00011607495835252300,-0.0005370117118040290
97,20201015,2,7,119.46366025017400,0.0004695951956827930,0,0.0033305013621500200,0.002460373304109480
98,20201015,2,8,119.72162561797700,0.00215703459256833,1,0.0012650941822869400,0.0012000791177822600
99,20201015,2,9,119.7965725775810,0.0006258143440849300,1,0.0016753452067084500,0.00035842914889566900
100,20201015,2,10,119.62102147692400,-0.0014664848071168600,0,0.0007188686837025220,-0.0008770737573541590
101,20201015,2,11,119.65059714532800,0.0002472141804803490,0,0.0002175630978927880,-0.0004077351991539920
102,20201015,2,12,119.60025277525000,-0.00042085008966719100,0,0.0005956720501813820,5.83869568008525E-05
103,20201015,2,13,119.64682809315800,0.00038934910575605400,0,0.0004539850391882210,-0.0009674699595981680
104,20201015,2,14,119.68091263689900,0.00028483571414028600,0,0.0027309008816361200,0.0018811732936853300
105,20201015,2,15,119.87236333897300,0.00159839803530204,0,0.001368814023105680,0.002370264958677280
106,20201015,2,16,119.87753360128700,4.3130465374297E-05,0,0.00035345230862337900,5.08195632546942E-05
107,20201015,2,17,119.84082259615400,-0.0003062844748455970,0,0.0002845792125565320,-0.0003674471507629170
108,20201015,2,18,119.99036048433100,0.001247026392771740,0,0.00016270528329037800,0.0008974603894275980
109,20201015,2,19,119.9959583836850,4.66518206660993E-05,1,0.00016649944176054400,-7.89627748502497E-05
110,20201015,2,20,119.92765146198800,-0.0005694056002774060,0,0.0018584636819598000,-0.002806726404065400
111,20201015,2,21,119.94813723545000,0.0001708031779488200,0,0.000302505662484791,0.0013427192896879300
112,20201015,2,22,120.0292320557500,0.0006758539242799340,1,0.0013439034288914300,0.002134272794299950
113,20201015,2,23,120.02910983477500,-1.01826058962473E-06,1,0.00011527936812695800,-2.67111107394494E-06
114,20201015,2,24,119.98541402383200,-0.00036410972739453500,1,0.0004636357790126500,0.00018630610963747700
115,20201015,2,25,119.94644713493500,-0.0003248162961844160,1,0.0005199545349537650,-0.0013693955218805600
116,20201015,2,26,119.99085323920300,0.00037014757359532500,1,0.0003099032017817850,0.001256682096621220
117,20201015,2,27,119.97690348652900,-0.00011626355873506400,1,0.0016046183041790800,-0.002830595018133560
118,20201015,2,28,119.81461206434300,-0.0013536045809843200,0,0.001451591947939070,-0.0015110788925257200
119,20201015,2,29,119.8292470538720,0.00012213949150119400,0,0.0006021040360170500,-0.0009150817852122060
120,20201015,2,30,119.86396292134900,0.00028966917938788600,0,0.0020442638318849200,-0.0009644257856955190
121,20201015,2,31,119.82257922580700,-0.0003453151402021960,0,0.00026656207805124300,0.0002728463972203690
122,20201015,2,32,119.92587275086500,0.0008616825726974750,0,0.0010008014451397600,0.0014788978268525800
123,20201015,2,33,120.07357033694500,0.0012308162287775200,1,0.001141338317618700,0.0032641119922668300
124,20201015,2,34,120.05343784965000,-0.00016768199040928500,0,0.0018046218561241200,-0.0019574652072635000
125,20201015,2,35,119.99533023255800,-0.0004841317761430380,0,0.0013303681446689600,-0.0013645954645209000
126,20201015,2,36,119.99546360887100,1.11151190829162E-06,0,0.000756806175147638,0.0005793857801105160
127,20201015,2,37,120.00326542811000,6.50155046475476E-05,0,0.0018009101718685000,-0.002726629196120760
128,20201015,2,38,119.89717631366200,-0.0008844429013423750,0,0.0009332596817870630,0.0006791688407693820
129,20201015,2,39,120.05136779220800,0.0012852047120741600,0,0.00113673317862018,0.002383610265849390
130,20201015,2,40,120.14893928320400,0.0008124177487562890,0,0.0005583039470008900,0.0018050652922923400
131,20201015,2,41,120.1724802114820,0.00019591202817004200,0,0.000580424281648218,0.0011957048863134600
132,20201015,2,42,120.16228475073300,-8.4843828203951E-05,1,7.14333484829766E-05,-0.0004689930364627680
133,20201015,2,43,120.18031459655300,0.00015003454155415600,1,0.0019726512622148300,-0.0008835938411823630
134,20201015,2,44,120.07244048964300,-0.0008980052205531660,1,0.0008978520855659250,-8.07915394332285E-05
135,20201015,2,45,120.18870758214100,0.0009678393906522590,1,0.0006180158608760800,0.0013924089000872700
136,20201015,2,46,120.16614636979600,-0.0001877325299624030,1,0.000346803352049181,-0.00034347482937218100
137,20201015,2,47,120.12375675403200,-0.00035282061919961200,0,0.0009919740514472570,0.00016291511701185100
138,20201015,2,48,120.13393703319500,8.47446673510888E-05,0,3.42358555389591E-05,-0.000948908112777861
139,20201015,2,49,120.04677003546100,-0.0007258451573877170,0,0.0008054169993097780,-0.002043552784012930
140,20201015,2,50,120.104037818822,0.00047693184927055700,0,0.00047634793625243400,0.00017807228478322300
141,20201015,2,51,119.92169933216100,-0.001519324751590110,0,0.0008643031215012420,-0.002821702945185070
142,20201015,2,52,120.14940863275900,0.0018970160200915100,0,3.00559658412087E-05,0.002750942021346470
143,20201015,2,53,120.19627082314600,0.0003899565915839180,0,0.00042049050683196,1.34515827029467E-05
144,20201015,2,54,120.15431933815900,-0.0003490857699590680,0,0.0005942980200157710,-0.0003461710924663340
145,20201015,2,55,120.25254858989300,0.0008171917719908000,0,0.0003041691388674660,0.002373021949477340
146,20201015,2,56,120.13717706855900,-0.0009598707255573660,0,0.00031173613094196300,-0.00043384393708331800
147,20201015,2,57,120.25232979942800,0.0009580512991353980,0,6.235565206531E-05,0.002180467564058550
148,20201015,2,58,120.2713276574800,0.00015797080663926300,0,4.16523196625592E-05,-0.0007943870501888140
149,20201015,2,59,120.31863356940600,0.00039324926355188700,0,0.0007593443305589210,0.0005661929868134230
150,20201015,3,0,120.28477938775500,-0.00028141065380982200,0,0.0035268275984013600,0.0029804914823429600
151,20201015,3,1,120.33713016260200,0.0004351289188173620,0,0.0004884374212178930,-0.0020668097167294800
152,20201015,3,2,120.26070311688300,-0.0006353095308293530,0,0.0006915673291475080,-0.000915336057104434
153,20201015,3,3,120.32048726968200,0.0004969977406243940,0,0.0028798938386882300,0.0037271911360995700
154,20201015,3,4,120.39637012899000,0.0006304740153373350,0,0.0014234060311534100,0.0001396999659613970
155,20201015,3,5,120.54559165205100,0.0012386513418993800,1,0.0014871937518984100,0.0027044340475807100
156,20201015,3,6,120.54259182305600,-2.48857405829028E-05,1,0.0005822912266450720,-0.0005654379022355660
157,20201015,3,7,120.55688857630100,0.00011859630089805500,1,0.0009923936286523750,0.0004045205083473040
158,20201015,3,8,120.52378015873000,-0.000274666715937677,1,0.0018969656173060200,-0.0016382987733483800
159,20201015,3,9,120.43981961414800,-0.000696873287576949,1,0.000420171611215142,-0.0014771854717748300
160,20201015,3,10,120.32114963455100,-0.000985790924308283,1,0.0020917911363294000,-0.003438426439482500
161,20201015,3,11,120.34489292452900,0.0001973131714141370,1,0.0011653622554800000,0.0023289396633376400
162,20201015,3,12,120.2513326367550,-0.0007777369929353740,0,0.0007107125312232450,0.0013471330023941000
163,20201015,3,13,120.27727410714300,0.0002157038269938740,0,0.0002396700980690670,-0.00040420149755894200
164,20201015,3,14,120.2994842264910,0.00018464060756073800,1,0.0009375438577117050,-5.40710531809325E-05
165,20201015,3,15,120.30288035381800,2.82302074001706E-05,1,0.0011326655385654500,0.0005565245209868150
166,20201015,3,16,120.33175630153100,0.0002399982666982940,1,0.0002760590167786800,-0.0007706487684986030
167,20201015,3,17,120.37134822834700,0.0003289689781889040,1,0.00035288830867797400,-9.98893506146387E-05
168,20201015,3,18,120.27830184534300,-0.0007732933549799980,1,0.00034973810601912100,-0.0015146797789382100
169,20201015,3,19,120.2597984924620,-0.00015384966365950000,1,0.00034729835720036200,-0.000425438086786201
170,20201015,3,20,120.24586854271400,-0.0001158388485063,1,0.0017711518737121500,-0.002402669657167060
171,20201015,3,21,120.15557764378500,-0.0007511677205505050,1,0.0013881694721018900,-0.0010502036855636400
172,20201015,3,22,120.07177902168500,-0.0006976609713582600,1,0.0016118928828138200,-0.0020709069144415400
173,20201015,3,23,120.0391066884170,-0.0002721437087060960,1,0.0014024759181238400,-0.0006319816247777500
174,20201015,3,24,119.93046642555700,-0.0009054503775054460,1,0.0006759886478125590,0.0011575324483272500
175,20201015,3,25,119.9529798481710,0.00018770301185711000,0,0.0022860495736368400,0.0025414018319236200
176,20201015,3,26,120.03709138943200,0.0007009585377568680,1,0.0024114620141323500,-0.0013547282721119900
177,20201015,3,27,119.89626786271500,-0.0011738554682585400,0,0.00017505538016810700,-0.001188755251623190
178,20201015,3,28,119.84662178932200,-0.0004141609719896520,0,0.00016174987066400300,-0.0014605741931549100
179,20201015,3,29,119.89245581395400,0.00038236590920970300,0,0.0010320348416845300,-0.00040925693499868400
180,20201015,3,30,119.9555089417560,0.0005257758123500270,0,0.0015607142273785200,0.002424824196032780
181,20201015,3,31,120.0220121998080,0.0005542457429976720,1,0.00040254110456525400,0.0017086036510648600
182,20201015,3,32,119.98420566037800,-0.000315046335710889,1,0.00015774174656317000,6.6832052823945E-05
183,20201015,3,33,119.95117841059600,-0.0002753012034322210,1,0.00014478918619693900,0.0001980553892636930
184,20201015,3,34,119.95179155107200,5.11157053306732E-06,0,0.0010017113923873800,0.0006728879263720210
185,20201015,3,35,119.9852031518620,0.00027850312160104800,1,0.0001969422024179770,0.0002543933681832170
186,20201015,3,36,119.92660228937700,-0.0004885200504647360,0,0.001712863197160010,-0.002057977455412370
187,20201015,3,37,119.8666938775520,-0.0004996671218897580,0,0.0012713675038548200,-0.0009438729419110720
188,20201015,3,38,119.92201338951300,0.0004614021533653200,1,0.0026923465575502400,0.002124673083114490
189,20201015,3,39,119.98116395027700,0.0004931202880937850,1,0.0018643285296604100,-0.0007841620990012690
190,20201015,3,40,119.93297450787400,-0.0004017224108618930,1,0.0016792440378658600,0.0023407766577008100
191,20201015,3,41,119.97211596638600,0.0003263078643502840,1,0.0008738694237289670,1.99880529310713E-05
192,20201015,3,42,119.9807998435060,7.23798424679956E-05,1,0.0008228290921955490,0.0005584413408715400
193,20201015,3,43,119.90912686567100,-0.0005975488921121650,1,0.00040051705070978900,-0.0008561945431669690
194,20201015,3,44,119.7950946724260,-0.0009514409142692420,1,0.002014920912294890,-0.00209198389978759
195,20201015,3,45,119.62947576309700,-0.0013834748492502800,1,0.00011791119270248300,-0.0014716579609985900
196,20201015,3,46,119.65744234154900,0.0002337493315565100,0,0.0008176230898172460,-0.00045459521744149700
197,20201015,3,47,119.72645050872100,0.0005765481399908620,0,0.0009853356793337780,-0.0002752078007469960
198,20201015,3,48,119.66159851116600,-0.0005418148433609110,0,5.27828045819588E-05,0.00028147755920701100
199,20201015,3,49,119.65469025821600,-5.77332448816748E-05,0,0.0009692082763870150,-0.001683449454338700
200,20201015,3,50,119.61632732673200,-0.00032066509516681700,0,0.0004302221326792590,0.0009459417179306270
201,20201015,3,51,119.68592394239500,0.0005816628740866750,0,0.0016223628483341700,0.0012659122485012700
202,20201015,3,52,119.8380562989760,0.0012702893203906400,0,0.0015208064896113500,0.002080700283130650
203,20201015,3,53,119.83248949771700,-4.64537788102959E-05,0,0.00028078585131103900,-0.0010658881308848600
204,20201015,3,54,119.84592606232300,0.00011212160752105400,1,0.00022303029765941400,0.0011164084000765100
205,20201015,3,55,119.89045248295900,0.00037146153136014000,1,0.0006099670545586120,0.0019894076772476500
206,20201015,3,56,119.94685876726900,0.0004703712283582460,1,0.0003865847645297450,0.0003409006669738220
207,20201015,3,57,119.90842331460700,-0.0003204886934948800,1,0.0019758897523324000,-0.0012101067397372100
208,20201015,3,58,119.83768703910600,-0.000590093223609145,1,0.0012597387849228800,-0.0008090627916296500
209,20201015,3,59,119.819953799392,-0.00014798810239824400,1,0.00038803950057457400,0.000514014568356289
210,20201015,4,0,119.85080510083000,0.0002574473561134380,1,0.0010055257399501800,0.0019699896982290400
211,20201015,4,1,119.84233264516200,-7.06941863324317E-05,1,0.0014344229590158300,-0.0013477554654279600
212,20201015,4,2,119.78465221842900,-0.00048141846695326500,1,0.0004942070617781800,-4.68055268270107E-05
213,20201015,4,3,119.75690114068400,-0.0002317015772872470,1,0.00011032231302607500,0.00046782489544340100
214,20201015,4,4,119.77001491365800,0.00010949728074738400,1,0.00019751631230306900,0.00019831828923522700
215,20201015,4,5,119.8046887116560,0.00028946126377427100,1,0.0003393807669288920,0.0001625141074311950
216,20201015,4,6,119.77978904824000,-0.00020785706768577900,1,0.001072009399709570,-0.00070138891918268
217,20201015,4,7,119.76350192678200,-0.00013598478518517300,0,0.0005575527036109480,4.64874606993378E-05
218,20201015,4,8,119.73834548148200,-0.00021007308014731100,0,0.0004793746412749840,0.000125117979848903
219,20201015,4,9,119.73578352000000,-2.13965616433498E-05,0,0.0004633408000097460,-0.000251284786184988
220,20201015,4,10,119.74220182767600,5.36024859938422E-05,0,8.31684145912814E-05,-4.08609294364416E-05
221,20201015,4,11,119.75342957559700,9.37616094534022E-05,0,0.0013318163048199300,0.0005498052644191610
222,20201015,4,12,119.86226740994800,0.000908436660910894,1,0.00037287861879827700,0.0017030807695001100
223,20201015,4,13,119.89544659793800,0.0002767726439101280,1,0.00014620092917250500,-0.00019737645149877100
224,20201015,4,14,119.89626395631000,6.81723626261288E-06,1,0.0009279105504425430,0.0006657576739315990
225,20201015,4,15,119.883480413493,-0.00010662737891209400,1,0.00021506131479421300,-0.0009772132201278630
226,20201015,4,16,119.89340161691500,8.27536278205088E-05,1,0.0009099528686585670,-0.00027143243524304200
227,20201015,4,17,119.70003047232000,-0.0016141609967732500,1,0.0027050086423016100,-0.00549693603007552
228,20201015,4,18,119.46763833386500,-0.00194334136174934,0,0.0014714480241355200,0.00014411878861459600
229,20201015,4,19,119.58333182608700,0.000967940026993297,0,0.0003960829426074840,-0.00027017729964626400
230,20201015,4,20,119.557875877863,-0.000212894704052502,1,0.0007701811855000340,-0.00016335580895410500
231,20201015,4,21,119.54591217798600,-0.00010007118652577400,0,0.0008208463708844410,0.0009110475636239510
232,20201015,4,22,119.5426845968710,-2.69990385062258E-05,0,0.0009510297976176730,3.73472963333155E-05
233,20201015,4,23,119.59604149043300,0.00044624219021827100,1,0.0003826652345655980,0.00030433165743701400
234,20201015,4,24,119.58632199592600,-8.1272668859711E-05,0,0.0016377507009009000,-0.0022672831224265200
235,20201015,4,25,119.50767946096600,-0.0006578378153916380,0,0.0012901644026863000,-0.00024749329351464500
236,20201015,4,26,119.5615024581020,0.000450271319895279,0,0.0009492251387853680,0.0009233062529144840
237,20201015,4,27,119.6805430160700,0.000995147550726827,0,0.000883618946216594,0.00042004245715078100
238,20201015,4,28,119.57594056939600,-0.0008743959768287010,0,0.0008286508071177730,-0.00016711416786213700
239,20201015,4,29,119.58515669421500,7.70704343571182E-05,0,0.0006771909190007860,0.00039049520736098100
240,20201015,4,30,119.55769680851000,-0.00022965257312179700,0,0.001983657137962610,-0.000651820068879594
241,20201015,4,31,119.58809830169800,0.0002542507037359700,0,0.0016404557877209900,0.002953468160240440
242,20201015,4,32,119.73702953929500,0.001244593563288990,0,0.0006903922303975780,0.0020324731330138700
243,20201015,4,33,119.74042679355800,2.83722260565611E-05,0,0.0003663085642521150,5.41539908201041E-05
244,20201015,4,34,119.82374245098100,0.0006955602838667470,0,0.001448380042084090,0.0018044811818583500
245,20201015,4,35,119.98020400228700,0.001304912415506900,0,0.00023184492813761500,0.0011532632865763100
246,20201015,4,36,120.04521976584000,0.000541740654992573,0,0.0005306312386647310,-0.0009519851651764710
247,20201015,4,37,120.06823108535400,0.00019167039166401200,0,0.00019902345259732600,0.0003338379801569660
248,20201015,4,38,120.04862754182800,-0.00016328335862603200,0,0.00030592385897701700,0.00027235088571162400
249,20201015,4,39,120.07406652675800,0.0002118832218185320,0,0.0001922040514460160,0.0005867254854972700
250,20201015,4,40,120.12431135620900,0.00041836111156623400,0,0.0014488384488311000,0.0022795195218686300
251,20201015,4,41,120.20677519685000,0.0006862519956163380,0,0.001212917225016760,0.00035236393179515500
252,20201015,4,42,120.17604831349100,-0.00025564957660062500,1,0.0003764427410647250,-0.0005951653931613300
253,20201015,4,43,120.15612457852700,-0.0001658016466974390,0,0.0016748050067425200,-0.002331861006403320
254,20201015,4,44,120.19816970128100,0.00034985955468958000,1,0.0011155737990416400,0.0026591790058739500
255,20201015,4,45,120.2386457063720,0.000336687253196466,1,0.00238675709038591,-0.0016916385196215100
256,20201015,4,46,120.21202958500700,-0.00022138529194037900,0,0.0002916222345046310,0.000796381867520941
257,20201015,4,47,120.17302708757600,-0.0003245001857719030,0,0.000575267480922158,-0.0013866084155209700
258,20201015,4,48,120.19796472642600,0.0002074929154440850,0,0.001295339749666850,-0.0006998714577127860
259,20201015,4,49,120.11330297790600,-0.0007046007690929560,0,0.0008243424208351000,0.00020090091269646400
260,20201015,4,50,120.16708050239200,0.00044762310268797700,0,0.0002739015521032810,0.00019165571972329600
261,20201015,4,51,120.26319652173900,0.0007995334502552960,0,0.0003091790613637320,0.001598308017636610
262,20201015,4,52,120.2546225806450,-7.1295683036432E-05,0,1.44521340280021E-05,-0.0003131302401206220
263,20201015,4,53,120.32740743134100,0.0006050730631264050,0,7.3683448671541E-05,0.0017590754441294900
264,20201015,4,54,120.34859057117000,0.0001760303483475670,1,0.0011619660798118500,-0.0016267404866751000
265,20201015,4,55,120.28438638743500,-0.0005336274858933620,0,0.00033958757915623500,-0.00011923783229154200
266,20201015,4,56,120.28874634760800,3.62464430159193E-05,0,0.0009317072598538610,0.001708986775498680
267,20201015,4,57,120.34517121951200,0.0004689685769099230,0,0.001414208065367880,-0.0005416902879512850
268,20201015,4,58,120.3253365177190,-0.00016482868652456500,0,0.0006059363232976890,-0.0010862555173073600
269,20201015,4,59,120.32912149046800,3.14556628655538E-05,0,0.0006610310010270880,0.0004051044673361800
270,20201015,5,0,120.41980977508600,0.0007533847683616200,0,0.0013791242621721300,0.0014769516904537200
271,20201015,5,1,120.42705146871000,6.013525431392E-05,0,9.11820528652847E-05,-8.40620223444322E-05
272,20201015,5,2,120.4363324786320,7.70645149508198E-05,0,0.000511300182445647,-0.00022207643640264000
273,20201015,5,3,120.42321813559300,-0.0001088961846695820,0,0.0005509226390693750,-3.49703193262726E-05
